raw_timestamp,timestamp_fcst,timestamp_est,VIS_surface_10 hour fcst,GUST_surface_10 hour fcst,PRES_surface_10 hour fcst,HGT_surface_10 hour fcst,TMP_surface_10 hour fcst,CNWAT_surface_10 hour fcst,WEASD_surface_10 hour fcst,SNOWC_surface_10 hour fcst,SNOD_surface_10 hour fcst,TMP_2 m above ground_10 hour fcst,POT_2 m above ground_10 hour fcst,SPFH_2 m above ground_10 hour fcst,DPT_2 m above ground_10 hour fcst,RH_2 m above ground_10 hour fcst,UGRD_10 m above ground_10 hour fcst,VGRD_10 m above ground_10 hour fcst,WIND_10 m above ground_9-10 hour max fcst,MAXUW_10 m above ground_9-10 hour max fcst,MAXVW_10 m above ground_9-10 hour max fcst,CPOFP_surface_10 hour fcst,PRATE_surface_10 hour fcst,CSNOW_surface_10 hour fcst,CICEP_surface_10 hour fcst,CFRZR_surface_10 hour fcst,CRAIN_surface_10 hour fcst,SFCR_surface_10 hour fcst,FRICV_surface_10 hour fcst,SHTFL_surface_10 hour fcst,LHTFL_surface_10 hour fcst,GFLUX_surface_10 hour fcst,VGTYP_surface_10 hour fcst,CAPE_surface_10 hour fcst,CIN_surface_10 hour fcst,DSWRF_surface_10 hour fcst,DLWRF_surface_10 hour fcst,USWRF_surface_10 hour fcst,ULWRF_surface_10 hour fcst,VBDSF_surface_10 hour fcst,VDDSF_surface_10 hour fcst,HPBL_surface_10 hour fcst
2018-12-01,2018-12-01 10:00:00,2018-12-01 05:00:00,12500,11.5481,98970,171.308,9.123000000000047,0,0,0,0,282.595,283.466,0.0071,281.825,94,-4.99102,1.6839,5.44167,-5.18535,1.66641,-50,0,0,0,0,1,0.1927,0.53,-18,10,-11,14,0,0,0,361.4,0,331.05,0,0,448.056
2018-12-01 01:00:00,2018-12-01 11:00:00,2018-12-01 06:00:00,4300,13.669,98810,171.308,9.785000000000025,0,0,0,0,283.459,284.438,0.00764,282.9,95.5,-5.70759,1.93293,6.00726,-5.64984,1.93293,0,0.0013,0,0,0,1,0.1921,0.6,-25,-10,-30,14,0,0,0,361.8,0,334.355,0,0,429.937
2018-12-01 02:00:00,2018-12-01 12:00:00,2018-12-01 07:00:00,12200,10.6942,98750,171.308,10.217000000000041,0.1,0,0,0,283.86,284.874,0.00784,283.271,95.2,-3.82256,1.52839,4.95741,-4.90533,0.588295,-50,0,0,0,0,1,0.1921,0.41,-19,-10,-22,14,0,0,0,363.9,0,336.265,0,0,436.589
2018-12-01 03:00:00,2018-12-01 13:00:00,2018-12-01 08:00:00,12200,9.15015,98570,171.308,10.459000000000003,0.1,0,0,0,284.038,285.267,0.00804,283.665,96.1,-5.45032,0.700718,5.48951,-5.42449,0.666286,-50,0,0,0,0,1,0.1921,0.54,-21,-10,-22,14,0,0,0,357,0,337.488,0,0,416.091
2018-12-01 04:00:00,2018-12-01 14:00:00,2018-12-01 09:00:00,9000,10.0999,98530,171.308,11.994000000000028,0.1,0,0,0,285.9,287.139,0.00863,284.676,90.5,-3.46658,3.56174,5.85401,-5.53571,1.82539,0,0.0005,0,0,0,1,0.1921,0.49,-34,10,-55,14,0,0,54.8,358.8,6.875,344.794,0,54.8,453.339
2018-12-01 05:00:00,2018-12-01 15:00:00,2018-12-01 10:00:00,3800,16.3963,98480,171.308,12.230999999999995,0.2,0,0,0,285.819,287.095,0.00844,284.337,90,-6.32875,6.95744,9.7393,-7.36195,6.41302,0,0.0019,0,0,0,1,0.1921,0.95,-31,60,-47,14,0,0,105.5,351.6,13.25,345.848,0,105.5,436.002
2018-12-01 06:00:00,2018-12-01 16:00:00,2018-12-01 11:00:00,4700,11.9334,98580,171.308,11.974000000000046,0.3,0,0,0,285.393,286.608,0.00852,284.491,93.5,-3.96607,3.06981,7.93684,-7.07874,3.58488,0,0.001,0,0,0,1,0.1921,0.48,-12,20,-36,14,0,-1,58.1,366.5,7.25,344.839,0,58.1,590.591
2018-12-01 07:00:00,2018-12-01 17:00:00,2018-12-01 12:00:00,13200,13.0113,98400,171.308,11.963999999999999,0.2,0,0,0,285.29,286.642,0.00837,284.238,92.2,-2.69381,5.29779,6.55123,-3.29887,5.69879,-50,0,0,0,0,1,0.1921,0.6,-11,30,-30,14,0,0,66.7,368.9,8.375,344.654,0,66.7,537.827
2018-12-01 08:00:00,2018-12-01 18:00:00,2018-12-01 13:00:00,13400,14.3676,98250,171.308,12.494000000000028,0.3,0,0,0,286.006,287.468,0.00872,284.805,91.7,-3.02744,5.78963,7.08243,-3.46957,6.14654,-50,0,0,0,0,1,0.1921,0.66,-19,22.2773,-32,14,0,-1,58.3,372.6,7.25,347.225,0,58.3,538.455
2018-12-01 09:00:00,2018-12-01 19:00:00,2018-12-01 14:00:00,15200,17.5901,98100,171.308,13.525000000000034,0.3,0,0,0,287.29,288.909,0.00905,285.359,87,-2.55727,7.79512,8.79397,-2.86636,8.2903,-50,0,0,0,0,0,0.1921,0.83,-40,70,-39,14,0,0,92,371.6,11.5,352.215,0,92,562.41
