raw_timestamp,timestamp_fcst,timestamp_est,VIS_surface_5 hour fcst,GUST_surface_5 hour fcst,PRES_surface_5 hour fcst,HGT_surface_5 hour fcst,TMP_surface_5 hour fcst,CNWAT_surface_5 hour fcst,WEASD_surface_5 hour fcst,SNOWC_surface_5 hour fcst,SNOD_surface_5 hour fcst,TMP_2 m above ground_5 hour fcst,POT_2 m above ground_5 hour fcst,SPFH_2 m above ground_5 hour fcst,DPT_2 m above ground_5 hour fcst,RH_2 m above ground_5 hour fcst,UGRD_10 m above ground_5 hour fcst,VGRD_10 m above ground_5 hour fcst,WIND_10 m above ground_4-5 hour max fcst,MAXUW_10 m above ground_4-5 hour max fcst,MAXVW_10 m above ground_4-5 hour max fcst,CPOFP_surface_5 hour fcst,PRATE_surface_5 hour fcst,CSNOW_surface_5 hour fcst,CICEP_surface_5 hour fcst,CFRZR_surface_5 hour fcst,CRAIN_surface_5 hour fcst,SFCR_surface_5 hour fcst,FRICV_surface_5 hour fcst,SHTFL_surface_5 hour fcst,LHTFL_surface_5 hour fcst,GFLUX_surface_5 hour fcst,VGTYP_surface_5 hour fcst,CAPE_surface_5 hour fcst,CIN_surface_5 hour fcst,DSWRF_surface_5 hour fcst,DLWRF_surface_5 hour fcst,USWRF_surface_5 hour fcst,ULWRF_surface_5 hour fcst,VBDSF_surface_5 hour fcst,VDDSF_surface_5 hour fcst,HPBL_surface_5 hour fcst
2018-12-01,2018-12-01 05:00:00,2018-12-01,13000,9.89826,99470,171.308,8.335000000000036,0,0,0,0,281.708,282.155,0.00652,280.701,92.7,-3.68796,-0.0711555,3.94908,-3.81296,-0.928856,-50,0,0,0,0,0,0.1927,0.37,-7,10,6,14,0,0,0,351.9,0,327.549,0,0,361.502
2018-12-01 01:00:00,2018-12-01 06:00:00,2018-12-01 01:00:00,12600,10.6651,99340,171.308,8.484000000000037,0,0,0,0,281.8,282.336,0.00666,280.945,93.9,-3.35157,0.151339,3.73115,-3.64095,-0.556307,-50,0,0,0,0,0,0.1921,0.33,-6,10,4,14,0,0,0,353.6,0,328.179,0,0,333.818
2018-12-01 02:00:00,2018-12-01 07:00:00,2018-12-01 02:00:00,12500,12.3678,99220,171.308,8.55400000000003,0,0,0,0,281.928,282.624,0.00675,281.184,94.1,-3.88541,0.176857,3.89674,-3.89833,-0.0302677,-50,0,0,0,0,0,0.1921,0.39,-8,10,0,14,0,0,0,355.4,0,328.591,0,0,355.076
2018-12-01 03:00:00,2018-12-01 08:00:00,2018-12-01 03:00:00,12500,11.3934,99110,171.308,8.908000000000015,0,0,0,0,282.366,283.096,0.00695,281.565,94.1,-4.57866,1.3086,5.09686,-5.04631,0.624445,-50,0,0,0,0,0,0.1921,0.47,-13,10,-5,14,0,0,0,358.1,0,330.102,0,0,388.812
2018-12-01 04:00:00,2018-12-01 09:00:00,2018-12-01 04:00:00,5800,11.0957,99010,171.308,8.982000000000028,0,0,0,0,282.34,283.178,0.00703,281.74,95.2,-4.46174,0.726061,4.8376,-4.82398,0.468075,0,0.0009,0,0,0,1,0.1921,0.45,-10,10,-4,14,0,0,0,359.6,0,330.412,0,0,391.112
2018-12-01 05:00:00,2018-12-01 10:00:00,2018-12-01 05:00:00,4700,10.7036,98900,171.308,9.41500000000002,0.1,0,0,0,282.841,283.75,0.00731,282.263,95.7,-4.37185,1.32255,5.34139,-5.3431,0.0630188,0,0.0012,0,0,0,1,0.1921,0.46,-11,0,-10,14,0,0,0,364.4,0,332.595,0,0,466.128
2018-12-01 06:00:00,2018-12-01 11:00:00,2018-12-01 06:00:00,2900,11.7114,98860,171.308,9.826000000000022,0.1,0,0,0,283.37,284.306,0.00762,282.872,95.8,-4.47325,2.48783,5.71086,-5.63678,0.93388,0,0.0023,0,0,0,1,0.1921,0.51,-17,0,-20,14,0,0,0,364,0,334.597,0,0,453.576
2018-12-01 07:00:00,2018-12-01 12:00:00,2018-12-01 07:00:00,4900,11.816,98760,171.308,10.217000000000041,0.1,0,0,0,283.757,284.785,0.00783,283.279,96,-4.45967,2.35928,6.19021,-5.89717,1.83322,0,0.0011,0,0,0,1,0.1921,0.5,-17,0,-22,14,0,0,0,366.6,0,336.387,0,0,441.972
2018-12-01 08:00:00,2018-12-01 13:00:00,2018-12-01 08:00:00,5400,9.34682,98750,171.308,10.915999999999997,0.1,0,0,0,284.682,285.736,0.00829,284.112,94.8,-4.26462,3.20241,6.1254,-5.13112,3.36239,0,0.0009,0,0,0,1,0.1921,0.53,-29,-10,-40,14,0,0,0,361.6,0,339.61,0,0,425.954
2018-12-01 09:00:00,2018-12-01 14:00:00,2018-12-01 09:00:00,12400,6.04081,98790,171.308,10.963000000000022,0.1,0,0,0,284.667,285.724,0.00829,284.148,93.7,-1.15784,1.71391,6.62329,-6.30959,2.02641,-50,0,0,0,0,1,0.1921,0.14,-8,0,-27,14,0,0,30.1,357.2,3.75,340.001,0,30.1,438.148
