raw_timestamp,timestamp_fcst,timestamp_est,VIS_surface_17 hour fcst,GUST_surface_17 hour fcst,PRES_surface_17 hour fcst,HGT_surface_17 hour fcst,TMP_surface_17 hour fcst,CNWAT_surface_17 hour fcst,WEASD_surface_17 hour fcst,SNOWC_surface_17 hour fcst,SNOD_surface_17 hour fcst,TMP_2 m above ground_17 hour fcst,POT_2 m above ground_17 hour fcst,SPFH_2 m above ground_17 hour fcst,DPT_2 m above ground_17 hour fcst,RH_2 m above ground_17 hour fcst,UGRD_10 m above ground_17 hour fcst,VGRD_10 m above ground_17 hour fcst,WIND_10 m above ground_16-17 hour max fcst,MAXUW_10 m above ground_16-17 hour max fcst,MAXVW_10 m above ground_16-17 hour max fcst,CPOFP_surface_17 hour fcst,PRATE_surface_17 hour fcst,CSNOW_surface_17 hour fcst,CICEP_surface_17 hour fcst,CFRZR_surface_17 hour fcst,CRAIN_surface_17 hour fcst,SFCR_surface_17 hour fcst,FRICV_surface_17 hour fcst,SHTFL_surface_17 hour fcst,LHTFL_surface_17 hour fcst,GFLUX_surface_17 hour fcst,VGTYP_surface_17 hour fcst,CAPE_surface_17 hour fcst,CIN_surface_17 hour fcst,DSWRF_surface_17 hour fcst,DLWRF_surface_17 hour fcst,USWRF_surface_17 hour fcst,ULWRF_surface_17 hour fcst,VBDSF_surface_17 hour fcst,VDDSF_surface_17 hour fcst,HPBL_surface_17 hour fcst
2018-12-01,2018-12-01 17:00:00,2018-12-01 12:00:00,12800,11.3918,98510,146.37,12.210000000000036,0.3,0,0,0,285.868,287.123,0.00881,284.982,93.1,-2.97278,4.00989,4.9922,-3.02689,3.97972,-50,0,0,0,0,1,0.2284,0.52,-23,10,-23,12,0,0,17.3,372.8,2.125,351.646,0,17.3,491.927
2018-12-01 01:00:00,2018-12-01 18:00:00,2018-12-01 13:00:00,14600,14.0543,98370,146.37,13.870000000000005,0.2,0,0,0,287.776,289.124,0.00949,286.143,88.4,-1.70693,6.49179,6.71554,-1.73162,6.51163,-50,0,0,0,0,1,0.2273,0.7,-40,40,-60,12,0,0,77.3,379.6,9.5,359.867,0,77.3,557.923
2018-12-01 02:00:00,2018-12-01 19:00:00,2018-12-01 14:00:00,5600,10.4873,98280,146.37,13.971000000000004,0.3,0,0,0,287.525,289.037,0.00993,286.797,94.2,-0.925985,3.70351,5.53171,-1.95499,5.16059,0,0.0009,0,0,0,1,0.2273,0.38,-15,0,-35,12,0,-1,29.8,381.3,3.625,360.358,0,29.8,541.692
2018-12-01 03:00:00,2018-12-01 20:00:00,2018-12-01 15:00:00,4200,9.51025,98250,146.37,14.084000000000003,0.4,0,0,0,287.622,289.07,0.01001,286.9,94.7,-0.309999,3.95537,6.23835,-1.31,6.12827,0,0.0015,0,0,0,1,0.2273,0.41,-13,0,-40,12,0,-1,39.6,377.9,4.875,360.903,0,39.6,523.31
2018-12-01 04:00:00,2018-12-01 21:00:00,2018-12-01 16:00:00,13300,11.1469,98110,146.37,14.698000000000036,0.3,0,0,0,288.132,289.752,0.01009,287.008,92.1,-1.70713,4.87058,5.8823,-0.415682,5.89516,0,0.0001,0,0,0,1,0.2273,0.54,-13,30,-41,12,0,0,77.3,380.8,9.5,363.997,0,77.3,488.356
2018-12-01 05:00:00,2018-12-01 22:00:00,2018-12-01 17:00:00,12200,5.23785,98070,146.37,13.173000000000002,0.5,0,0,0,286.748,288.382,0.0097,286.387,95.6,-1.52368,1.06576,6.80528,6.47029,-2.15793,0,0.0002,0,0,0,1,0.2273,0.13,-6,-10,-18,12,0,0,3.3,380.3,0.375,356.48,0,3.3,447.639
2018-12-01 06:00:00,2018-12-01 23:00:00,2018-12-01 18:00:00,14200,12.5852,98000,146.37,14.105999999999995,0.5,0,0,0,288.158,289.888,0.0099,286.717,89.2,-2.09777,5.62524,6.04064,-2.05507,5.63549,-50,0,0,0,0,0,0.2273,0.63,-44,20,-22,12,0,0,0,384.7,0,361.125,0,0,552.57
2018-12-01 07:00:00,2018-12-02,2018-12-01 19:00:00,9200,9.06406,98010,146.37,13.616000000000042,0.5,0,0,0,287.685,289.318,0.0098,286.52,90.9,-0.870787,3.45625,3.80581,-1.27843,3.59582,0,0.0003,0,0,0,1,0.2273,0.34,-28,0,-26,12,0,-186,0,384.7,0,358.717,0,0,481.597
2018-12-01 08:00:00,2018-12-02 01:00:00,2018-12-01 20:00:00,14300,12.6123,98080,146.37,14.379999999999995,0.4,0,0,0,288.537,290.175,0.0101,287.024,88.9,-0.157503,5.53841,5.90834,-0.450266,5.89206,-50,0,0,0,0,1,0.2273,0.58,-47,10,-30,12,70,-57,0,386.6,0,362.273,0,0,548.395
2018-12-01 09:00:00,2018-12-02 02:00:00,2018-12-01 21:00:00,13200,8.37582,98080,146.37,14.019000000000005,0.5,0,0,0,287.925,289.554,0.01007,286.957,91.9,-0.115625,3.54394,4.31381,-1.11002,4.21111,-50,0,0,0,0,1,0.2273,0.34,-25,0,-25,12,130,-46,0,385,0,360.626,0,0,489.519
