raw_timestamp,timestamp_fcst,timestamp_est,VIS_surface_8 hour fcst,GUST_surface_8 hour fcst,PRES_surface_8 hour fcst,HGT_surface_8 hour fcst,TMP_surface_8 hour fcst,CNWAT_surface_8 hour fcst,WEASD_surface_8 hour fcst,SNOWC_surface_8 hour fcst,SNOD_surface_8 hour fcst,TMP_2 m above ground_8 hour fcst,POT_2 m above ground_8 hour fcst,SPFH_2 m above ground_8 hour fcst,DPT_2 m above ground_8 hour fcst,RH_2 m above ground_8 hour fcst,UGRD_10 m above ground_8 hour fcst,VGRD_10 m above ground_8 hour fcst,WIND_10 m above ground_7-8 hour max fcst,MAXUW_10 m above ground_7-8 hour max fcst,MAXVW_10 m above ground_7-8 hour max fcst,CPOFP_surface_8 hour fcst,PRATE_surface_8 hour fcst,CSNOW_surface_8 hour fcst,CICEP_surface_8 hour fcst,CFRZR_surface_8 hour fcst,CRAIN_surface_8 hour fcst,SFCR_surface_8 hour fcst,FRICV_surface_8 hour fcst,SHTFL_surface_8 hour fcst,LHTFL_surface_8 hour fcst,GFLUX_surface_8 hour fcst,VGTYP_surface_8 hour fcst,CAPE_surface_8 hour fcst,CIN_surface_8 hour fcst,DSWRF_surface_8 hour fcst,DLWRF_surface_8 hour fcst,USWRF_surface_8 hour fcst,ULWRF_surface_8 hour fcst,VBDSF_surface_8 hour fcst,VDDSF_surface_8 hour fcst,HPBL_surface_8 hour fcst
2018-12-01,2018-12-01 08:00:00,2018-12-01 03:00:00,12200,11.285,98610,230.714,4.8180000000000405,0,0,0,0,278.05,279.214,0.00524,277.408,95.1,-3.81233,-0.369524,4.08544,-4.04263,0.273891,-50,0,0,0,0,0,0.5,0.5,-5,10,3,13,0,0,0,335.4,0,297.864,0,0,348.776
2018-12-01 01:00:00,2018-12-01 09:00:00,2018-12-01 04:00:00,12200,11.5378,98390,230.714,5.016999999999996,0,0,0,0,278.354,279.674,0.00545,277.948,96.6,-4.09168,0.250671,4.10374,-4.10067,0.088728,-50,0,0,0,0,0,0.5,0.53,-8,0,-4,13,0,0,0,338.6,0,298.658,0,0,285.993
2018-12-01 02:00:00,2018-12-01 10:00:00,2018-12-01 05:00:00,12200,12.3816,98230,230.714,5.549000000000035,0,0,0,0,279.043,280.454,0.00575,278.707,97.1,-5.01213,-0.270107,5.34661,-5.3588,-0.333355,0,0.0001,0,0,0,1,0.5,0.66,-14,-4,-15,13,0,0,0,341.7,0,301.032,0,0,358.317
2018-12-01 03:00:00,2018-12-01 11:00:00,2018-12-01 06:00:00,9300,10.3559,98190,230.714,5.977000000000032,0,0,0,0,279.55,281.011,0.00592,279.066,95.9,-3.47953,0.509163,5.05976,-5.02455,-0.560137,0,0.0003,0,0,0,1,0.5,0.46,-14,0,-15,13,0,0,0,343.9,0,302.919,0,0,458.483
2018-12-01 04:00:00,2018-12-01 12:00:00,2018-12-01 07:00:00,7000,12.7642,98000,230.714,6.854000000000042,0.1,0,0,0,280.57,282.179,0.00629,279.973,94.8,-5.00182,2.31023,6.80547,-6.48228,2.0957,0,0.0006,0,0,0,1,0.5,0.72,-25,0,-27,13,0,0,0,348.9,0,306.741,0,0,458.607
2018-12-01 05:00:00,2018-12-01 13:00:00,2018-12-01 08:00:00,4500,14.8605,97920,230.714,6.975999999999999,0.2,0,0,0,280.629,282.375,0.00634,280.056,95.1,-6.06853,2.16384,6.46123,-6.1109,2.21092,0,0.0012,0,0,0,1,0.5,0.84,-25,0,-27,13,0,0,0,350,0,307.311,0,0,454.932
2018-12-01 06:00:00,2018-12-01 14:00:00,2018-12-01 09:00:00,5200,16.306,97700,230.714,8.021000000000015,0.4,0,0,0,281.652,283.577,0.00678,281.03,94.7,-6.89859,2.67855,8.52647,-8.23692,2.1915,0,0.001,0,0,0,1,0.5,0.98,-27,0,-48,13,0,0,30.5,351.8,4,311.82,0,30.5,415.41
2018-12-01 07:00:00,2018-12-01 15:00:00,2018-12-01 10:00:00,2100,13.7376,97820,230.714,9.034000000000049,0.4,0,0,0,282.359,284.194,0.00709,281.651,94.9,-5.85757,3.00484,6.79329,-6.59091,1.64038,0,0.0036,0,0,0,1,0.5,0.85,-11,10,-58,13,0,0,81.7,351,10.625,316.255,0,81.7,447.839
2018-12-01 08:00:00,2018-12-01 16:00:00,2018-12-01 11:00:00,4100,14.3038,97790,230.714,9.994000000000028,0.4,0,0,0,283.395,285.238,0.00764,282.743,95,-6.31978,2.85036,6.91671,-6.31978,2.85036,0,0.0015,0,0,0,1,0.5,0.9,-16,9,-72,13,0,0,88.3,356.9,11.5,320.536,0,88.3,443.923
2018-12-01 09:00:00,2018-12-01 17:00:00,2018-12-01 12:00:00,12700,17.4902,97600,230.714,11.40300000000002,0.5,0,0,0,284.525,286.518,0.00809,283.586,93.6,-4.26616,4.5942,9.30533,-8.78879,3.09818,-50,0,0,0,0,1,0.5,0.83,-1,40,-133,13,0,0,238.6,357.4,31.125,327.009,0,238.6,498.214
2018-12-01 10:00:00,2018-12-01 18:00:00,2018-12-01 13:00:00,12500,16.5952,97500,230.714,11.150000000000034,0.4,0,0,0,284.4,286.483,0.00804,283.455,93.7,-5.2873,5.19817,11.0438,-9.65299,5.3417,-50,0,0,0,0,1,0.5,0.97,-7,30,-40,13,0,0,67.5,366.4,8.75,325.886,0,67.5,519.616
2018-12-01 11:00:00,2018-12-01 19:00:00,2018-12-01 14:00:00,14100,16.3658,97310,230.714,12.617000000000019,0.4,0,0,0,285.639,287.877,0.0084,284.122,90.1,-5.12927,5.8994,10.0069,-6.54326,7.53845,-50,0,0,0,0,1,0.5,1.03,6,80,-70,13,0,0,214.3,342.1,27.875,332.863,0,214.3,475.256
2018-12-01 12:00:00,2018-12-01 20:00:00,2018-12-01 15:00:00,14000,19.2183,97300,230.714,12.765000000000043,0.3,0,0,0,286.083,288.302,0.00866,284.529,90.1,-4.33582,6.32089,8.1901,-5.84389,5.72906,-50,0,0,0,0,1,0.5,1,-8,60,-74,13,0,0,199.6,323.4,26,333.454,1,199.2,406.724
2018-12-01 13:00:00,2018-12-01 21:00:00,2018-12-01 16:00:00,13000,16.057,97180,230.714,12.29000000000002,0.3,0,0,0,286.052,288.414,0.00895,285.038,92.5,-1.03035,5.03782,7.95534,-5.34285,5.84737,-50,0,0,0,0,0,0.5,0.67,-27,10,-43,13,0,0,30.4,368.1,4,331.184,0,30.4,400.886
2018-12-01 14:00:00,2018-12-01 22:00:00,2018-12-01 17:00:00,12200,7.56904,97200,230.714,11.116000000000042,0.4,0,0,0,285.029,287.371,0.00861,284.477,94.7,-2.20966,1.70012,2.7387,-2.22678,1.64286,-50,0,0,0,0,0,0.5,0.31,-19,-10,-40,13,0,0,16.3,366.3,2.125,325.986,0,16.3,356.912
2018-12-01 15:00:00,2018-12-01 23:00:00,2018-12-01 18:00:00,12500,12.623,97110,230.714,11.980000000000018,0.4,0,0,0,285.816,288.237,0.00895,285.047,93.6,-3.73707,4.11958,5.62037,-3.35409,4.50097,0,0.0001,0,0,0,1,0.5,0.73,-33,-10,-40,13,0,0,0,374.1,0,329.729,0,0,497.796
2018-12-01 16:00:00,2018-12-02,2018-12-01 19:00:00,12600,14.0605,97110,230.714,11.950000000000045,0.3,0,0,0,285.872,288.296,0.00893,285.005,93.2,-3.3176,5.01234,6.21698,-3.66597,5.04435,-50,0,0,0,0,1,0.5,0.78,-35,0,-39,13,0,0,0,375.4,0,329.742,0,0,491.913
2018-12-01 17:00:00,2018-12-02 01:00:00,2018-12-01 20:00:00,12200,13.3704,97040,230.714,12.311000000000035,0.4,0,0,0,286.115,288.607,0.00918,285.371,94.3,-3.4174,4.66763,6.20353,-3.24538,5.2671,-50,0,0,0,0,1,0.5,0.75,-31,-10,-39,13,0,0,0,377.1,0,331.225,0,0,482.03
2018-12-01 18:00:00,2018-12-02 02:00:00,2018-12-01 21:00:00,12300,13.1355,97010,230.714,12.128000000000043,0.3,0,0,0,286.04,288.545,0.00909,285.22,93.8,-2.98009,4.87253,6.49563,-3.81745,5.31003,-50,0,0,0,0,1,0.5,0.75,-35,-10,-31,13,0,0,0,361.4,0,330.438,0,0,466.937
2018-12-01 19:00:00,2018-12-02 03:00:00,2018-12-01 22:00:00,12300,12.311,96950,230.714,12.384000000000015,0.4,0,0,0,286.27,288.799,0.00927,285.551,94.1,-2.22385,4.21367,6.11302,-2.148,5.65405,-50,0,0,0,0,1,0.5,0.62,-29,-10,-34,13,70,-66,0,373.4,0,331.701,0,0,457.236
2018-12-01 20:00:00,2018-12-02 04:00:00,2018-12-01 23:00:00,12700,12.9542,96950,230.714,13.310000000000002,0.4,0,0,0,287.202,289.725,0.00974,286.267,93.1,-1.56648,5.56464,6.52778,-2.14798,6.16658,-50,0,0,0,0,1,0.5,0.76,-34,0,-40,13,400,-13,0,383.4,0,335.874,0,0,463.947
2018-12-01 21:00:00,2018-12-02 05:00:00,2018-12-02,13200,11.6398,96900,230.714,13.113,0.4,0,0,0,287.415,290.027,0.00978,286.346,91.3,-0.0526676,5.34731,5.5607,-0.0857468,5.52329,-50,0,0,0,0,0,0.5,0.69,-51,-20,-23,13,520,-2,0,327.2,0,335.137,0,0,553.429
2018-12-01 22:00:00,2018-12-02 06:00:00,2018-12-02 01:00:00,14000,11.8834,96940,230.714,13.043000000000006,0.4,0,0,0,287.157,289.75,0.0094,285.729,89.6,2.51034,4.89665,5.64128,0.63206,5.6458,-50,0,0,0,0,0,0.5,0.72,-44,10,-27,13,500,-3,0,369.8,0,334.738,0,0,888.128
2018-12-01 23:00:00,2018-12-02 07:00:00,2018-12-02 02:00:00,18500,8.49135,96980,230.714,10.519000000000005,0.4,0,0,0,285.135,287.667,0.00734,282.037,79.3,2.91392,2.38225,6.14941,4.47642,4.25725,-50,0,0,0,0,0,0.5,0.46,-49,30,43,13,0,0,0,288,0,322.988,0,0,655.002
2018-12-02,2018-12-02 08:00:00,2018-12-02 03:00:00,17300,6.85385,96990,230.714,8.867999999999995,0.4,0,0,0,283.102,285.645,0.00685,281.01,82.5,1.04756,2.219,4.29335,3.40383,2.55196,-50,0,0,0,0,0,0.5,0.17,-18,10,51,13,0,0,0,279.8,0,315.819,0,0,440.826
2018-12-02 01:00:00,2018-12-02 09:00:00,2018-12-02 04:00:00,15400,5.32454,96950,230.714,7.819000000000017,0.4,0,0,0,282.025,284.589,0.00667,280.652,85.9,0.0544043,2.39845,2.59057,1.4919,2.11889,-50,0,0,0,0,0,0.5,0.16,-16,0,49,13,0,0,0,275.8,0,311.039,0,0,92.3574
2018-12-02 02:00:00,2018-12-02 10:00:00,2018-12-02 05:00:00,13900,5.53284,96950,230.714,7.740000000000009,0.4,0,0,0,282.099,284.661,0.00686,281.074,88.7,-0.315477,2.70206,2.73303,-0.315477,2.68049,-50,0,0,0,0,0,0.5,0.21,-24,-7,40,13,30,-191,0,271.9,0,310.562,0,0,393.497
2018-12-02 03:00:00,2018-12-02 11:00:00,2018-12-02 06:00:00,13900,8.16086,96950,230.714,8.233000000000004,0.4,0,0,0,282.822,285.377,0.00712,281.611,89.2,-1.38248,3.43852,3.69328,-1.38204,3.44751,-50,0,0,0,0,0,0.5,0.43,-48,-14,15,13,120,-89,0,273.4,0,312.791,0,0,401.96
2018-12-02 04:00:00,2018-12-02 12:00:00,2018-12-02 07:00:00,16600,8.39293,96960,230.714,8.172000000000025,0.4,0,0,0,283.074,285.62,0.00675,280.841,83,-0.687515,3.96477,3.97733,-0.687515,3.93569,-50,0,0,0,0,0,0.5,0.47,-60,8,19,13,30,-122,0,272.9,0,312.635,0,0,406.824
2018-12-02 05:00:00,2018-12-02 13:00:00,2018-12-02 08:00:00,19800,9.03445,96950,230.714,7.631000000000029,0.4,0,0,0,282.593,285.155,0.00602,279.169,76.5,0.425838,4.29093,4.399,0.175838,4.40185,-50,0,0,0,0,0,0.5,0.52,-68,30,31,13,0,0,0,271.2,0,309.982,0,0,345.533
