raw_timestamp,timestamp_fcst,timestamp_est,VIS_surface_8 hour fcst,GUST_surface_8 hour fcst,PRES_surface_8 hour fcst,HGT_surface_8 hour fcst,TMP_surface_8 hour fcst,CNWAT_surface_8 hour fcst,WEASD_surface_8 hour fcst,SNOWC_surface_8 hour fcst,SNOD_surface_8 hour fcst,TMP_2 m above ground_8 hour fcst,POT_2 m above ground_8 hour fcst,SPFH_2 m above ground_8 hour fcst,DPT_2 m above ground_8 hour fcst,RH_2 m above ground_8 hour fcst,UGRD_10 m above ground_8 hour fcst,VGRD_10 m above ground_8 hour fcst,WIND_10 m above ground_7-8 hour max fcst,MAXUW_10 m above ground_7-8 hour max fcst,MAXVW_10 m above ground_7-8 hour max fcst,CPOFP_surface_8 hour fcst,PRATE_surface_8 hour fcst,CSNOW_surface_8 hour fcst,CICEP_surface_8 hour fcst,CFRZR_surface_8 hour fcst,CRAIN_surface_8 hour fcst,SFCR_surface_8 hour fcst,FRICV_surface_8 hour fcst,SHTFL_surface_8 hour fcst,LHTFL_surface_8 hour fcst,GFLUX_surface_8 hour fcst,VGTYP_surface_8 hour fcst,CAPE_surface_8 hour fcst,CIN_surface_8 hour fcst,DSWRF_surface_8 hour fcst,DLWRF_surface_8 hour fcst,USWRF_surface_8 hour fcst,ULWRF_surface_8 hour fcst,VBDSF_surface_8 hour fcst,VDDSF_surface_8 hour fcst,HPBL_surface_8 hour fcst
2018-12-01,2018-12-01 08:00:00,2018-12-01 03:00:00,1100,11.2225,98150,275.308,3.6930000000000405,0,0,0,0,276.925,278.464,0.005,276.658,97.6,-4.56233,0.755476,5.77294,-5.73013,0.0238914,-50,0,0,0,0,0,0.1942,0.47,-4,0,1,14,0,0,0,330.6,0,306.489,0,0,313.151
2018-12-01 01:00:00,2018-12-01 09:00:00,2018-12-01 04:00:00,800,10.1003,97930,275.308,3.8290000000000077,0,0,0,0,277.041,278.736,0.00505,276.823,97.7,-5.27918,0.0631714,5.91624,-5.91317,-0.223772,-50,0,0,0,0,0,0.1937,0.53,-5,0,-1,14,0,0,0,332.2,0,307.033,0,0,281.368
2018-12-01 02:00:00,2018-12-01 10:00:00,2018-12-01 05:00:00,200,8.63161,97770,275.308,4.174000000000035,0,0,0,0,277.418,279.204,0.00529,277.394,99.6,-5.44963,-0.957607,5.90911,-5.8588,-0.833355,-50,0,0,0,0,0,0.1937,0.55,-5,-9,-10,14,0,0,0,334.9,0,308.532,0,0,309.505
2018-12-01 03:00:00,2018-12-01 11:00:00,2018-12-01 06:00:00,400,11.2934,97660,275.308,4.727000000000032,0,0,0,0,277.988,279.949,0.00549,277.941,98.8,-6.10453,-1.42834,6.24726,-6.08705,-1.43514,0,0.0002,0,0,0,1,0.1937,0.63,-9,-10,-15,14,0,0,0,337.6,0,310.919,0,0,354.045
2018-12-01 04:00:00,2018-12-01 12:00:00,2018-12-01 07:00:00,1900,10.0142,97530,275.308,5.229000000000042,0.1,0,0,0,278.758,280.804,0.00575,278.598,97.6,-5.18932,0.247732,5.43047,-5.29478,-1.2168,0,0.001,0,0,0,1,0.1937,0.52,-18,-10,-28,14,0,0,0,340.8,0,313.366,0,0,443.607
2018-12-01 05:00:00,2018-12-01 13:00:00,2018-12-01 08:00:00,1000,11.173,97480,275.308,5.600999999999999,0.1,0,0,0,279.067,281.188,0.0059,278.931,98.1,-5.13103,0.913837,5.21123,-5.1109,0.898424,0,0.0018,0,0,0,1,0.1937,0.52,-15,-10,-28,14,0,0,0,343,0,315.061,0,0,443.932
2018-12-01 06:00:00,2018-12-01 14:00:00,2018-12-01 09:00:00,12200,16.556,97240,275.308,6.896000000000015,0.2,0,0,0,280.527,282.827,0.00639,280.092,95.8,-7.64859,2.80355,8.65147,-8.29942,2.379,0,0.0002,0,0,0,1,0.1937,0.82,-29,-10,-51,14,0,0,23.7,347.9,2.75,320.945,0,23.7,458.66
2018-12-01 07:00:00,2018-12-01 15:00:00,2018-12-01 10:00:00,2000,13.4876,97260,275.308,7.597000000000037,0.3,0,0,0,281.047,283.319,0.00672,280.838,97.4,-6.48257,1.69234,6.73079,-6.59091,1.45288,0,0.0017,0,0,0,1,0.1937,0.67,-17,-10,-57,14,0,0,38,351.9,4.5,324.13,0,38,444.276
2018-12-01 08:00:00,2018-12-01 16:00:00,2018-12-01 11:00:00,4100,14.0538,97320,275.308,8.307000000000016,0.4,0,0,0,281.645,283.863,0.00698,281.368,97.2,-6.63228,2.85036,10.1042,-10.0698,1.16286,0,0.0014,0,0,0,1,0.1937,0.72,-13,-3,-68,14,0,0,65.3,354.1,7.625,327.286,0,65.3,451.298
2018-12-01 09:00:00,2018-12-01 17:00:00,2018-12-01 12:00:00,12200,15.1777,97120,275.308,9.840000000000032,0.3,0,0,0,282.4,284.768,0.00728,281.961,97.3,-7.14116,2.7192,10.0553,-9.47629,3.47318,-50,0,0,0,0,1,0.1937,0.78,33,50,-98,14,0,0,228.6,351.7,26.875,334.509,0,228.6,453.089
