raw_timestamp,timestamp_fcst,timestamp_est,VIS_surface_anl,GUST_surface_anl,PRES_surface_anl,HGT_surface_anl,TMP_surface_anl,CNWAT_surface_anl,WEASD_surface_anl,SNOWC_surface_anl,SNOD_surface_anl,TMP_2 m above ground_anl,POT_2 m above ground_anl,SPFH_2 m above ground_anl,DPT_2 m above ground_anl,RH_2 m above ground_anl,UGRD_10 m above ground_anl,VGRD_10 m above ground_anl,WIND_10 m above ground_0-0 day max fcst,MAXUW_10 m above ground_0-0 day max fcst,MAXVW_10 m above ground_0-0 day max fcst,CPOFP_surface_anl,PRATE_surface_anl,CSNOW_surface_anl,CICEP_surface_anl,CFRZR_surface_anl,CRAIN_surface_anl,SFCR_surface_anl,FRICV_surface_anl,SHTFL_surface_anl,LHTFL_surface_anl,GFLUX_surface_anl,VGTYP_surface_anl,CAPE_surface_anl,CIN_surface_anl,DSWRF_surface_anl,DLWRF_surface_anl,USWRF_surface_anl,ULWRF_surface_anl,VBDSF_surface_anl,VDDSF_surface_anl,HPBL_surface_anl
2018-12-01,2018-12-01,2018-11-30 19:00:00,2700,5.23211,98390,275.308,4.1790000000000305,0,0,0,0,277.177,278.48,0.00493,276.51,95.6,-2.72286,-0.516813,2.75221,-2.72286,-0.516813,-50,0,0,0,0,0,0.1942,0.19,3,6,-10,14,0,0,0,332.5,0,308.415,0,0,213.143
2018-12-01 01:00:00,2018-12-01 01:00:00,2018-11-30 20:00:00,3400,5.29949,98440,275.308,3.920000000000016,0,0,0,0,276.959,278.209,0.00491,276.5,96.7,-3.24579,-0.488251,3.31849,-3.24579,-0.488251,-50,0,0,0,0,0,0.1937,0.22,3,5,-10,14,0,0,0,332.4,0,307.345,0,0,116.872
2018-12-01 02:00:00,2018-12-01 02:00:00,2018-11-30 21:00:00,2700,5.98242,98440,275.308,3.701999999999998,0,0,0,0,276.675,277.889,0.00483,276.265,97.4,-3.62343,-0.624865,3.62776,-3.62343,-0.624865,-50,0,0,0,0,0,0.1937,0.25,7,6,0,14,0,0,0,330.7,0,306.549,0,0,95.8648
2018-12-01 03:00:00,2018-12-01 03:00:00,2018-11-30 22:00:00,100,6.57541,98400,275.308,3.5120000000000005,0,0,0,0,276.434,277.736,0.00479,276.13,98,-4.10905,-0.66959,4.18843,-4.10905,-0.66959,-50,0,0,0,0,0,0.1937,0.29,6,5,0,14,0,0,0,329.6,0,305.444,0,0,141.975
2018-12-01 04:00:00,2018-12-01 04:00:00,2018-11-30 23:00:00,200,7.02574,98340,275.308,3.415999999999997,0,0,0,0,276.525,277.85,0.00484,276.249,98.1,-3.95052,-0.373819,3.94116,-3.95052,-0.373819,-50,0,0,0,0,0,0.1937,0.27,2,3,10,14,0,0,0,330.7,0,305.174,0,0,130.681
2018-12-01 05:00:00,2018-12-01 05:00:00,2018-12-01,200,6.89671,98330,275.308,3.5750000000000455,0,0,0,0,276.596,277.979,0.00488,276.341,98.1,-3.96231,-0.473013,4.00501,-3.96231,-0.473013,-50,0,0,0,0,0,0.1937,0.27,2,3,0,14,0,0,0,331.3,0,305.718,0,0,105.917
2018-12-01 06:00:00,2018-12-01 06:00:00,2018-12-01 01:00:00,200,6.98714,98260,275.308,3.69500000000005,0,0,0,0,276.841,278.3,0.00497,276.636,98,-4.21612,-0.133215,4.19073,-4.21612,-0.133215,-50,0,0,0,0,0,0.1937,0.29,-1,2,0,14,0,0,0,332.7,0,306.5,0,0,107.526
2018-12-01 07:00:00,2018-12-01 07:00:00,2018-12-01 02:00:00,200,8.86776,98130,275.308,3.93100000000004,0,0,0,0,277.018,278.594,0.005,276.703,97.3,-5.499,-0.148335,5.50093,-5.499,-0.148335,-50,0,0,0,0,0,0.1937,0.37,0,5,0,14,0,0,0,333,0,307.403,0,0,203.542
2018-12-01 08:00:00,2018-12-01 08:00:00,2018-12-01 03:00:00,300,9.92751,98030,275.308,3.9879999999999995,0,0,0,0,277.222,278.852,0.00506,276.812,96.8,-5.79857,-0.6422,5.8774,-5.79857,-0.6422,-50,0,0,0,0,0,0.1937,0.4,-4,4,0,14,0,0,0,333.4,0,307.78,0,0,172.211
2018-12-01 09:00:00,2018-12-01 09:00:00,2018-12-01 04:00:00,200,10.2965,97960,275.308,3.937000000000012,0,0,0,0,277.142,278.805,0.00505,276.806,97.5,-6.15192,-0.932016,6.25111,-6.15192,-0.932016,-50,0,0,0,0,0,0.1937,0.42,-1,4,0,14,0,0,0,333.6,0,307.664,0,0,109.941
2018-12-01 10:00:00,2018-12-01 10:00:00,2018-12-01 05:00:00,300,10.9365,97840,275.308,3.924000000000035,0,0,0,0,277.017,278.8,0.00501,276.659,97.4,-6.40413,-0.984907,6.50128,-6.40413,-0.984907,-50,0,0,0,0,0,0.1937,0.44,3,7,0,14,0,0,0,332.8,0,307.583,0,0,107.08
2018-12-01 11:00:00,2018-12-01 11:00:00,2018-12-01 06:00:00,300,12.3239,97650,275.308,3.93100000000004,0,0,0,0,277.071,278.987,0.00507,276.805,97.9,-6.6432,-1.85309,6.93868,-6.6432,-1.85309,-50,0,0,0,0,0,0.1937,0.47,-2,3,-10,14,0,0,0,333.2,0,307.397,0,0,148.126
2018-12-01 12:00:00,2018-12-01 12:00:00,2018-12-01 07:00:00,5900,16.3843,97630,275.308,4.388000000000034,0,0,0,0,277.685,279.626,0.00527,277.37,96.9,-6.64628,0.584721,6.68989,-6.64628,0.584721,-50,0,0,0,0,0,0.1937,0.45,-11,2,-20,14,30,0,0,332,0,309.366,0,0,343.505
2018-12-01 13:00:00,2018-12-01 13:00:00,2018-12-01 08:00:00,8900,13.3584,97580,275.308,3.6920000000000073,0.1,0,0,0,277.789,279.8,0.00543,277.8,96.8,-5.25504,0.80401,5.31478,-5.25504,0.80401,-50,0,0,0,0,0,0.1937,0.34,-41,-33,-10,14,0,0,0.1,336.8,0,306.448,0,0.1,272.581
2018-12-01 14:00:00,2018-12-01 14:00:00,2018-12-01 09:00:00,12200,13.8376,97520,275.308,5.247000000000014,0.1,0,0,0,278.738,280.714,0.00578,278.66,98.4,-3.69593,0.624041,3.75636,-3.69593,0.624041,-50,0,0,0,0,0,0.1937,0.25,-11,-10,-30,14,0,0,3,340.3,0.375,313.319,0,3,240.802
2018-12-01 15:00:00,2018-12-01 15:00:00,2018-12-01 10:00:00,7300,7.85553,97420,275.308,6.221000000000004,0.1,0,0,0,279.715,281.859,0.00609,279.412,96.5,-4.54488,1.16189,4.69173,-4.54488,1.16189,-50,0,0,0,0,0,0.1937,0.31,-14,-4,-40,14,0,0,1.4,345.3,0.125,317.823,0,1.4,333.116
2018-12-01 16:00:00,2018-12-01 16:00:00,2018-12-01 11:00:00,10800,12.7165,97270,275.308,7.052000000000021,0.2,0,0,0,280.729,282.969,0.00651,280.347,96,-5.46446,2.6484,6.12698,-5.46446,2.6484,-50,0,0,0,0,0,0.1937,0.41,-25,-11,-40,14,0,0,6,352.3,0.75,321.605,0,6,172.637
2018-12-01 17:00:00,2018-12-01 17:00:00,2018-12-01 12:00:00,12200,10.5638,97130,275.308,7.9500000000000455,0.2,0,0,0,281.236,283.609,0.00676,280.889,96.7,-5.51817,2.34993,6.00306,-5.51817,2.34993,-50,0,0,0,0,0,0.1937,0.41,-9,3,-40,14,0,0,3.4,352.8,0.375,325.597,0,3.4,261.65
2018-12-01 18:00:00,2018-12-01 18:00:00,2018-12-01 13:00:00,12200,13.1539,96960,275.308,8.430000000000007,0.2,0,0,0,281.871,284.379,0.0072,281.734,98.6,-6.52936,2.24279,6.8758,-6.52936,2.24279,-50,0,0,0,0,0,0.1937,0.47,-13,-20,-30,14,0,0,1.8,355.7,0.25,328.061,0,1.8,232.284
2018-12-01 19:00:00,2018-12-01 19:00:00,2018-12-01 14:00:00,12200,9.40231,96760,275.308,9.418000000000006,0.2,0,0,0,282.838,285.533,0.00768,282.675,97.9,-4.21902,2.44576,4.88131,-4.21902,2.44576,-50,0,0,0,0,0,0.1937,0.33,-12,-10,-40,14,10,0,6.8,360.9,0.75,332.609,0,6.8,424.685
2018-12-01 20:00:00,2018-12-01 20:00:00,2018-12-01 15:00:00,12200,12.2683,96720,275.308,10.491000000000042,0.2,0,0,0,283.883,286.623,0.00813,283.523,96.7,-4.58924,4.21891,6.25308,-4.58924,4.21891,-50,0,0,0,0,0,0.1937,0.42,-13,-1,-40,14,0,0,3,367.3,0.375,337.774,0,3,222.545
